90,OPPO,R3005,12个月碎屏保A+（联通）,10262,35.00,12,0,0
92,OPPO,R3,12个月碎屏保A+（联通）,10262,35.00,12,0,0
93,OPPO,N3,12个月碎屏保A+（联通）,10262,35.00,12,0,0
94,OPPO,R5,12个月碎屏保A+（联通）,10262,35.00,12,0,0
95,酷派,大神x7,12个月碎屏保A+（联通）,10262,35.00,12,0,0
96,酷派,锋尚pro,12个月碎屏保A+（联通）,10262,35.00,12,0,0
98,酷派,铂顿,12个月碎屏保A+（联通）,10262,35.00,12,0,0
99,中兴,Q801u,12个月碎屏保A+（联通）,10262,35.00,12,0,0
100,中兴,axon天机至尊版,12个月碎屏保A+（联通）,10262,35.00,12,0,0
101,TCL,S830u,12个月碎屏保A+（联通）,10262,35.00,12,0,0
102,TCL,J730u,12个月碎屏保A+（联通）,10262,35.00,12,0,0
103,魅族,Pro5,12个月碎屏保A+（联通）,10262,35.00,12,0,0
104,魅族,MX5,12个月碎屏保A+（联通）,10262,35.00,12,0,0
105,魅族,MX4 Pro,12个月碎屏保A+（联通）,10262,35.00,12,0,0
106,魅族,魅族Note,12个月碎屏保A+（联通）,10262,35.00,12,0,0
107,魅族,魅蓝note2,12个月碎屏保A+（联通）,10262,35.00,12,0,0
116,华为,Mate 7,12个月碎屏保A+（联通）,10262,35.00,12,0,0
117,华为,荣耀4,12个月碎屏保A+（联通）,10262,35.00,12,0,0
118,华为,麦芒4,12个月碎屏保A+（联通）,10262,35.00,12,0,0
119,华为,荣耀7,12个月碎屏保A+（联通）,10262,35.00,12,0,0
120,华为,Mate S,12个月碎屏保A+（联通）,10262,35.00,12,0,0
122,华为,P6,12个月碎屏保A+（联通）,10262,35.00,12,0,0
123,华为,荣耀7 plus,12个月碎屏保A+（联通）,10262,35.00,12,0,0
124,华为,荣耀7i,12个月碎屏保A+（联通）,10262,35.00,12,0,0
125,华为,P8,12个月碎屏保A+（联通）,10262,35.00,12,0,0
126,华为,P8青春版,12个月碎屏保A+（联通）,10262,35.00,12,0,0
127,华为,C199,12个月碎屏保A+（联通）,10262,35.00,12,0,0
129,华为,荣耀4c,12个月碎屏保A+（联通）,10262,35.00,12,0,0
130,华为,荣耀 6 Plus,12个月碎屏保A+（联通）,10262,35.00,12,0,0
131,华为,荣耀 6,12个月碎屏保A+（联通）,10262,35.00,12,0,0
132,华为,荣耀4x,12个月碎屏保A+（联通）,10262,35.00,12,0,0
133,华为,P8 MAX,12个月碎屏保A+（联通）,10262,35.00,12,0,0
134,HTC,M8,12个月碎屏保A+（联通）,10262,35.00,12,0,0
135,HTC,M9,12个月碎屏保A+（联通）,10262,35.00,12,0,0
136,HTC,M9+,12个月碎屏保A+（联通）,10262,35.00,12,0,0
137,HTC,E9,12个月碎屏保A+（联通）,10262,35.00,12,0,0
138,HTC,E9+,12个月碎屏保A+（联通）,10262,35.00,12,0,0
139,HTC,826,12个月碎屏保A+（联通）,10262,35.00,12,0,0
140,HTC,820,12个月碎屏保A+（联通）,10262,35.00,12,0,0
141,HTC,626,12个月碎屏保A+（联通）,10262,35.00,12,0,0
142,Vivo,X5Pro,12个月碎屏保A+（联通）,10262,35.00,12,0,0
143,Vivo,Y927,12个月碎屏保A+（联通）,10262,35.00,12,0,0
144,Vivo,Y29L,12个月碎屏保A+（联通）,10262,35.00,12,0,0
145,Vivo,Y33,12个月碎屏保A+（联通）,10262,35.00,12,0,0
146,Vivo,Y37L,12个月碎屏保A+（联通）,10262,35.00,12,0,0
147,Vivo,X5max+,12个月碎屏保A+（联通）,10262,35.00,12,0,0
148,Vivo,X5max,12个月碎屏保A+（联通）,10262,35.00,12,0,0
149,Vivo,X5(V，S，L，F),12个月碎屏保A+（联通）,10262,35.00,12,0,0
150,Vivo,Xplay3s,12个月碎屏保A+（联通）,10262,35.00,12,0,0
151,Vivo,X5 M,12个月碎屏保A+（联通）,10262,35.00,12,0,0
152,Ipad,iPad  mini4,12个月碎屏保A+（联通）,10262,35.00,12,0,0
153,Ipad,iPad Air 2,12个月碎屏保A+（联通）,10262,35.00,12,0,0
154,Ipad,iPad Air,12个月碎屏保A+（联通）,10262,35.00,12,0,0
155,iPad,iPad 4,12个月碎屏保A+（联通）,10262,35.00,12,0,0
156,iPad,iPad Mini 3,12个月碎屏保A+（联通）,10262,35.00,12,0,0
157,iPad,iPad Mini 2,12个月碎屏保A+（联通）,10262,35.00,12,0,0
158,iPad,iPad Mini,12个月碎屏保A+（联通）,10262,35.00,12,0,0
179,HTC,816,12个月碎屏保A+（联通）,10262,35.00,12,0,0
180,HTC,One M9e,12个月碎屏保A+（联通）,10262,35.00,12,0,0
181,HTC,One M9s,12个月碎屏保A+（联通）,10262,35.00,12,0,0
182,HTC,E8,12个月碎屏保A+（联通）,10262,35.00,12,0,0
183,OPPO,Find 5,12个月碎屏保A+（联通）,10262,35.00,12,0,0
184,OPPO,Find 7,12个月碎屏保A+（联通）,10262,35.00,12,0,0
185,Vivo,Xshot,12个月碎屏保A+（联通）,10262,35.00,12,0,0
372,Vivo,X3V,12个月碎屏保A+（联通）,10262,35.00,12,0,0
187,Vivo,X6,12个月碎屏保A+（联通）,10262,35.00,12,0,0
188,Vivo,Y923,12个月碎屏保A+（联通）,10262,35.00,12,0,0
191,三星,Galaxy On5,12个月碎屏保A+（联通）,10262,35.00,12,0,0
192,三星,Galaxy On7,12个月碎屏保A+（联通）,10262,35.00,12,0,0
195,华为,荣耀畅玩5X,12个月碎屏保A+（联通）,10262,35.00,12,0,0
196,华为,G7-Plus,12个月碎屏保A+（联通）,10262,35.00,12,0,0
198,小米,红米NOTE3,12个月碎屏保A+（联通）,10262,35.00,12,0,0
199,小米,米4,12个月碎屏保A+（联通）,10262,35.00,12,0,0
200,酷派,5313S,12个月碎屏保A+（联通）,10262,35.00,12,0,0
201,酷派,锋尚Air,12个月碎屏保A+（联通）,10262,35.00,12,0,0
202,酷派,锋尚2,12个月碎屏保A+（联通）,10262,35.00,12,0,0
203,酷派,K1,12个月碎屏保A+（联通）,10262,35.00,12,0,0
204,酷派,大神F1,12个月碎屏保A+（联通）,10262,35.00,12,0,0
205,酷派,大神F2,12个月碎屏保A+（联通）,10262,35.00,12,0,0
206,酷派,Rogue,12个月碎屏保A+（联通）,10262,35.00,12,0,0
207,魅族,魅蓝note3,12个月碎屏保A+（联通）,10262,35.00,12,0,0
208,魅族,魅蓝2,12个月碎屏保A+（联通）,10262,35.00,12,0,0
209,魅族,MX4,12个月碎屏保A+（联通）,10262,35.00,12,0,0
212,乐视,乐Max,12个月碎屏保A+（联通）,10262,35.00,12,0,0
213,乐视,乐1 Pro,12个月碎屏保A+（联通）,10262,35.00,12,0,0
214,乐视,乐1S,12个月碎屏保A+（联通）,10262,35.00,12,0,0
224,中兴,小鲜3,12个月碎屏保A+（联通）,10262,35.00,12,0,0
226,金立,S6,12个月碎屏保A+（联通）,10262,35.00,12,0,0
227,金立,M5高配版,12个月碎屏保A+（联通）,10262,35.00,12,0,0
228,金立,W900s,12个月碎屏保A+（联通）,10262,35.00,12,0,0
229,金立,E8,12个月碎屏保A+（联通）,10262,35.00,12,0,0
230,金立,F303,12个月碎屏保A+（联通）,10262,35.00,12,0,0
231,金立,S5.1 Pro,12个月碎屏保A+（联通）,10262,35.00,12,0,0
232,金立,GNM5,12个月碎屏保A+（联通）,10262,35.00,12,0,0
233,金立,M3,12个月碎屏保A+（联通）,10262,35.00,12,0,0
234,金立,GNV188,12个月碎屏保A+（联通）,10262,35.00,12,0,0
235,HTC,A9w,12个月碎屏保A+（联通）,10262,35.00,12,0,0
236,Vivo,X6 plus,12个月碎屏保A+（联通）,10262,35.00,12,0,0
237,Vivo,Max v,12个月碎屏保A+（联通）,10262,35.00,12,0,0
238,Vivo,937,12个月碎屏保A+（联通）,10262,35.00,12,0,0
239,Vivo,Y35,12个月碎屏保A+（联通）,10262,35.00,12,0,0
240,Vivo,Y35a,12个月碎屏保A+（联通）,10262,35.00,12,0,0
241,Vivo,Y51,12个月碎屏保A+（联通）,10262,35.00,12,0,0
242,Vivo,Y51 a,12个月碎屏保A+（联通）,10262,35.00,12,0,0
243,Vivo,X6 plus v,12个月碎屏保A+（联通）,10262,35.00,12,0,0
244,OPPO,R7c,12个月碎屏保A+（联通）,10262,35.00,12,0,0
245,OPPO,A31c,12个月碎屏保A+（联通）,10262,35.00,12,0,0
246,OPPO,A33,12个月碎屏保A+（联通）,10262,35.00,12,0,0
247,OPPO,A33 m,12个月碎屏保A+（联通）,10262,35.00,12,0,0
248,OPPO,A51,12个月碎屏保A+（联通）,10262,35.00,12,0,0
249,OPPO,R7s m,12个月碎屏保A+（联通）,10262,35.00,12,0,0
250,OPPO,R7plus m,12个月碎屏保A+（联通）,10262,35.00,12,0,0
251,OPPO,R7s plus,12个月碎屏保A+（联通）,10262,35.00,12,0,0
252,OPPO,R7 plus m+,12个月碎屏保A+（联通）,10262,35.00,12,0,0
253,OPPO,A53,12个月碎屏保A+（联通）,10262,35.00,12,0,0
254,华为,畅想5,12个月碎屏保A+（联通）,10262,35.00,12,0,0
255,华为,畅想5s,12个月碎屏保A+（联通）,10262,35.00,12,0,0
256,摩托罗拉,xt 1570,12个月碎屏保A+（联通）,10262,35.00,12,0,0
257,三星,GALAXY A5,12个月碎屏保A+（联通）,10262,35.00,12,0,0
258,三星,A9000,12个月碎屏保A+（联通）,10262,35.00,12,0,0
269,小米,米5,12个月碎屏保A+（联通）,10262,35.00,12,0,0
270,三星,G7200,12个月碎屏保A+（联通）,10262,35.00,12,0,0
271,Vivo,Y623,12个月碎屏保A+（联通）,10262,35.00,12,0,0
272,华为,Ascend G7,12个月碎屏保A+（联通）,10262,35.00,12,0,0
273,魅族,MX3,12个月碎屏保A+（联通）,10262,35.00,12,0,0
274,中兴,G720c,12个月碎屏保A+（联通）,10262,35.00,12,0,0
275,尚峰,S6,12个月碎屏保A+（联通）,10262,35.00,12,0,0
276,酷比,H3,12个月碎屏保A+（联通）,10262,35.00,12,0,0
277,OPPO,A30,12个月碎屏保A+（联通）,10262,35.00,12,0,0
278,联想,乐檬X3,12个月碎屏保A+（联通）,10262,35.00,12,0,0
280,HTC,X9,12个月碎屏保A+（联通）,10262,35.00,12,0,0
281,小米,2A,12个月碎屏保A+（联通）,10262,35.00,12,0,0
282,酷比,T520,12个月碎屏保A+（联通）,10262,35.00,12,0,0
283,酷比,X7,12个月碎屏保A+（联通）,10262,35.00,12,0,0
284,酷比,M2,12个月碎屏保A+（联通）,10262,35.00,12,0,0
285,酷比,M3,12个月碎屏保A+（联通）,10262,35.00,12,0,0
286,酷比,S2,12个月碎屏保A+（联通）,10262,35.00,12,0,0
287,酷比,X903S,12个月碎屏保A+（联通）,10262,35.00,12,0,0
288,酷比,H1S,12个月碎屏保A+（联通）,10262,35.00,12,0,0
289,酷比,H2,12个月碎屏保A+（联通）,10262,35.00,12,0,0
290,酷比,M1L,12个月碎屏保A+（联通）,10262,35.00,12,0,0
291,酷比,S3,12个月碎屏保A+（联通）,10262,35.00,12,0,0
292,酷比,H6,12个月碎屏保A+（联通）,10262,35.00,12,0,0
293,酷比,S6,12个月碎屏保A+（联通）,10262,35.00,12,0,0
294,酷比,H5,12个月碎屏保A+（联通）,10262,35.00,12,0,0
295,酷比,H7,12个月碎屏保A+（联通）,10262,35.00,12,0,0
296,奥乐,AR5,12个月碎屏保A+（联通）,10262,35.00,12,0,0
297,三星,G5500,12个月碎屏保A+（联通）,10262,35.00,12,0,0
298,三星,Galaxy J3,12个月碎屏保A+（联通）,10262,35.00,12,0,0
299,酷派,锋尚MAX,12个月碎屏保A+（联通）,10262,35.00,12,0,0
300,魅族,魅蓝,12个月碎屏保A+（联通）,10262,35.00,12,0,0
301,联想,PHAB,12个月碎屏保A+（联通）,10262,35.00,12,0,0
302,联想,乐檬K5 Note,12个月碎屏保A+（联通）,10262,35.00,12,0,0
303,联想,VIBE Shot,12个月碎屏保A+（联通）,10262,35.00,12,0,0
304,联想,VIBE Z2 ,12个月碎屏保A+（联通）,10262,35.00,12,0,0
305,三星,Galaxy J7,12个月碎屏保A+（联通）,10262,35.00,12,0,0
306,联想,PHAB Plus,12个月碎屏保A+（联通）,10262,35.00,12,0,0
307,联想,K80,12个月碎屏保A+（联通）,10262,35.00,12,0,0
308,联想,VIBE Z2w,12个月碎屏保A+（联通）,10262,35.00,12,0,0
309,联想,笋尖S60t,12个月碎屏保A+（联通）,10262,35.00,12,0,0
310,联想,乐檬K3,12个月碎屏保A+（联通）,10262,35.00,12,0,0
311,三星,GALAXY K Zoom,12个月碎屏保A+（联通）,10262,35.00,12,0,0
313,联想,黄金斗士A8,12个月碎屏保A+（联通）,10262,35.00,12,0,0
314,三星,Galaxy Note 3 Lite,12个月碎屏保A+（联通）,10262,35.00,12,0,0
315,三星,Galaxy Grand 2,12个月碎屏保A+（联通）,10262,35.00,12,0,0
316,三星,Galaxy Core Max,12个月碎屏保A+（联通）,10262,35.00,12,0,0
317,三星,Galaxy Core Prime,12个月碎屏保A+（联通）,10262,35.00,12,0,0
318,金立,M5 Plus,12个月碎屏保A+（联通）,10262,35.00,12,0,0
319,三星,Galaxy Grand Prime,12个月碎屏保A+（联通）,10262,35.00,12,0,0
320,朵唯,L5 Plus,12个月碎屏保A+（联通）,10262,35.00,12,0,0
321,朵唯,L5 Pro,12个月碎屏保A+（联通）,10262,35.00,12,0,0
322,三星,G3818,12个月碎屏保A+（联通）,10262,35.00,12,0,0
324,三星,Galsxy Mega Plus,12个月碎屏保A+（联通）,10262,35.00,12,0,0
325,三星,G3588V,12个月碎屏保A+（联通）,10262,35.00,12,0,0
326,联想,乐檬K3 Note,12个月碎屏保A+（联通）,10262,35.00,12,0,0
328,小米,红米Note2,12个月碎屏保A+（联通）,10262,35.00,12,0,0
330,联想,A788t,12个月碎屏保A+（联通）,10262,35.00,12,0,0
331,联想,黄金斗士S8,12个月碎屏保A+（联通）,10262,35.00,12,0,0
332,联想,S810t,12个月碎屏保A+（联通）,10262,35.00,12,0,0
333,小米,红米1S,12个月碎屏保A+（联通）,10262,35.00,12,0,0
334,联想,黄金斗士Note8,12个月碎屏保A+（联通）,10262,35.00,12,0,0
335,小米,红米2,12个月碎屏保A+（联通）,10262,35.00,12,0,0
336,联想,黄金斗士S8畅玩,12个月碎屏保A+（联通）,10262,35.00,12,0,0
337,联想,笋尖S90,12个月碎屏保A+（联通）,10262,35.00,12,0,0
338,中兴,威武3,12个月碎屏保A+（联通）,10262,35.00,12,0,0
339,中兴,星星2号,12个月碎屏保A+（联通）,10262,35.00,12,0,0
340,中兴,Geek,12个月碎屏保A+（联通）,10262,35.00,12,0,0
341,中兴,星星2号活力版,12个月碎屏保A+（联通）,10262,35.00,12,0,0
342,OPPO,R6007,12个月碎屏保A+（联通）,10262,35.00,12,0,0
351,中兴,V5 MAX,12个月碎屏保A+（联通）,10262,35.00,12,0,0
345,中兴,V5S,12个月碎屏保A+（联通）,10262,35.00,12,0,0
346,中兴,Blade A1,12个月碎屏保A+（联通）,10262,35.00,12,0,0
347,中兴,A880,12个月碎屏保A+（联通）,10262,35.00,12,0,0
348,OPPO,3007,12个月碎屏保A+（联通）,10262,35.00,12,0,0
349,中兴,小鲜2,12个月碎屏保A+（联通）,10262,35.00,12,0,0
350,中兴,V5,12个月碎屏保A+（联通）,10262,35.00,12,0,0
352,中兴,青漾2,12个月碎屏保A+（联通）,10262,35.00,12,0,0
353,OPPO,3000,12个月碎屏保A+（联通）,10262,35.00,12,0,0
354,中兴,Grand Memo,12个月碎屏保A+（联通）,10262,35.00,12,0,0
355,中兴,星星1号,12个月碎屏保A+（联通）,10262,35.00,12,0,0
356,中兴,Blade S6 Lux,12个月碎屏保A+（联通）,10262,35.00,12,0,0
358,中兴,Memo 5S,12个月碎屏保A+（联通）,10262,35.00,12,0,0
357,OPPO,R831T,12个月碎屏保A+（联通）,10262,35.00,12,0,0
361,中兴,U960E,12个月碎屏保A+（联通）,10262,35.00,12,0,0
362,中兴,中兴醉享,12个月碎屏保A+（联通）,10262,35.00,12,0,0
363,中兴,Q7-C,12个月碎屏保A+（联通）,10262,35.00,12,0,0
364,中兴,Blade S6,12个月碎屏保A+（联通）,10262,35.00,12,0,0
365,中兴,DM ,12个月碎屏保A+（联通）,10262,35.00,12,0,0
366,OPPO, R831S,12个月碎屏保A+（联通）,10262,35.00,12,0,0
367,OPPO,A11,12个月碎屏保A+（联通）,10262,35.00,12,0,0
368,奇酷,青春版,12个月碎屏保A+（联通）,10262,35.00,12,0,0
369,OPPO,1105,12个月碎屏保A+（联通）,10262,35.00,12,0,0
370,OPPO,1100,12个月碎屏保A+（联通）,10262,35.00,12,0,0
371,Vivo,Y27,12个月碎屏保A+（联通）,10262,35.00,12,0,0
373,Vivo,X3F,12个月碎屏保A+（联通）,10262,35.00,12,0,0
374,Vivo,Y23L,12个月碎屏保A+（联通）,10262,35.00,12,0,0
375,Vivo,Y13iL,12个月碎屏保A+（联通）,10262,35.00,12,0,0
376,Vivo,Y31A,12个月碎屏保A+（联通）,10262,35.00,12,0,0
377,华为,Ascend P7,12个月碎屏保A+（联通）,10262,35.00,12,0,0
378,华为,Mate 2,12个月碎屏保A+（联通）,10262,35.00,12,0,0
379,华为,B199,12个月碎屏保A+（联通）,10262,35.00,12,0,0
380,锤子科技,坚果手机,12个月碎屏保A+（联通）,10262,35.00,12,0,0
381,锤子科技,文艺青年版,12个月碎屏保A+（联通）,10262,35.00,12,0,0
382,华为,Ascend G6,12个月碎屏保A+（联通）,10262,35.00,12,0,0
383,锤子科技,坚果U1,12个月碎屏保A+（联通）,10262,35.00,12,0,0
384,华为,C8816,12个月碎屏保A+（联通）,10262,35.00,12,0,0
385,朵唯,倾城L3C,12个月碎屏保A+（联通）,10262,35.00,12,0,0
386,朵唯,倾城L1,12个月碎屏保A+（联通）,10262,35.00,12,0,0
387,华为,G629,12个月碎屏保A+（联通）,10262,35.00,12,0,0
388,朵唯,L6,12个月碎屏保A+（联通）,10262,35.00,12,0,0
389,华为,Ascend GX1,12个月碎屏保A+（联通）,10262,35.00,12,0,0
390,朵唯,ISuper S3,12个月碎屏保A+（联通）,10262,35.00,12,0,0
391,朵唯,L5 mini,12个月碎屏保A+（联通）,10262,35.00,12,0,0
392,华为,Y600D,12个月碎屏保A+（联通）,10262,35.00,12,0,0
393,朵唯,懂小姐C9,12个月碎屏保A+（联通）,10262,35.00,12,0,0
394,华为,Ascend P6 S,12个月碎屏保A+（联通）,10262,35.00,12,0,0
395,朵唯,逆客,12个月碎屏保A+（联通）,10262,35.00,12,0,0
396,朵唯,倾城L1 mini,12个月碎屏保A+（联通）,10262,35.00,12,0,0
397,华为,C8818,12个月碎屏保A+（联通）,10262,35.00,12,0,0
398,朵唯,T90,12个月碎屏保A+（联通）,10262,35.00,12,0,0
399,朵唯,T35,12个月碎屏保A+（联通）,10262,35.00,12,0,0
400,华为,Y635-CL00,12个月碎屏保A+（联通）,10262,35.00,12,0,0
401,朵唯,T21 ,12个月碎屏保A+（联通）,10262,35.00,12,0,0
402,华为,G620,12个月碎屏保A+（联通）,10262,35.00,12,0,0
403,华为,G628,12个月碎屏保A+（联通）,10262,35.00,12,0,0
404,华为,C8817E,12个月碎屏保A+（联通）,10262,35.00,12,0,0
405,华为,G730-L075,12个月碎屏保A+（联通）,10262,35.00,12,0,0
406,华为,G610T,12个月碎屏保A+（联通）,10262,35.00,12,0,0
407,华为,C8816D,12个月碎屏保A+（联通）,10262,35.00,12,0,0
408,华为,C8817L,12个月碎屏保A+（联通）,10262,35.00,12,0,0
409,华为,G630,12个月碎屏保A+（联通）,10262,35.00,12,0,0
410,华为,Y618,12个月碎屏保A+（联通）,10262,35.00,12,0,0
411,华为,T8950N,12个月碎屏保A+（联通）,10262,35.00,12,0,0
413,酷派,全魔王手机,12个月碎屏保A+（联通）,10262,35.00,12,0,0
414,酷派,新K1,12个月碎屏保A+（联通）,10262,35.00,12,0,0
415,朵唯,T20,12个月碎屏保A+（联通）,10262,35.00,12,0,0
416,朵唯,T60,12个月碎屏保A+（联通）,10262,35.00,12,0,0
417,酷派,S6,12个月碎屏保A+（联通）,10262,35.00,12,0,0
418,酷派,5951,12个月碎屏保A+（联通）,10262,35.00,12,0,0
419,酷派,炫影SII 8750,12个月碎屏保A+（联通）,10262,35.00,12,0,0
420,酷派,5891Q,12个月碎屏保A+（联通）,10262,35.00,12,0,0
421,酷派,大观4,12个月碎屏保A+（联通）,10262,35.00,12,0,0
422,酷派,8732,12个月碎屏保A+（联通）,10262,35.00,12,0,0
423,酷派,5721,12个月碎屏保A+（联通）,10262,35.00,12,0,0
424,酷派,5219,12个月碎屏保A+（联通）,10262,35.00,12,0,0
425,酷派,5956,12个月碎屏保A+（联通）,10262,35.00,12,0,0
426,酷派,7920,12个月碎屏保A+（联通）,10262,35.00,12,0,0
427,酷派,S5.1,12个月碎屏保A+（联通）,10262,35.00,12,0,0
428,金立,金钢,12个月碎屏保A+（联通）,10262,35.00,12,0,0
619,金立,F105,12个月碎屏保A+（联通）,10262,35.00,12,0,0
430,金立,S5.5L,12个月碎屏保A+（联通）,10262,35.00,12,0,0
431,金立,V188S,12个月碎屏保A+（联通）,10262,35.00,12,0,0
432,金立,F301,12个月碎屏保A+（联通）,10262,35.00,12,0,0
433,金立,M3s,12个月碎屏保A+（联通）,10262,35.00,12,0,0
434,金立,F103蓝炫,12个月碎屏保A+（联通）,10262,35.00,12,0,0
435,金立, F103,12个月碎屏保A+（联通）,10262,35.00,12,0,0
436,金立,GN151,12个月碎屏保A+（联通）,10262,35.00,12,0,0
437,金立,F103S,12个月碎屏保A+（联通）,10262,35.00,12,0,0
438,金立,V183,12个月碎屏保A+（联通）,10262,35.00,12,0,0
439,金立,GN152,12个月碎屏保A+（联通）,10262,35.00,12,0,0
440,金立,V182,12个月碎屏保A+（联通）,10262,35.00,12,0,0
441,金立,A360,12个月碎屏保A+（联通）,10262,35.00,12,0,0
443,三星,Galaxy A3,12个月碎屏保A+（联通）,10262,35.00,12,0,0
444,三星,Galaxy S4,12个月碎屏保A+（联通）,10262,35.00,12,0,0
445,金立,S7,12个月碎屏保A+（联通）,10262,35.00,12,0,0
446,乐视,乐1,12个月碎屏保A+（联通）,10262,35.00,12,0,0
447,中兴,远航Plus,12个月碎屏保A+（联通）,10262,35.00,12,0,0
448,中兴,远航2,12个月碎屏保A+（联通）,10262,35.00,12,0,0
449,中兴,远航3,12个月碎屏保A+（联通）,10262,35.00,12,0,0
450,中兴,威武3C,12个月碎屏保A+（联通）,10262,35.00,12,0,0
451,OPPO,R2017,12个月碎屏保A+（联通）,10262,35.00,12,0,0
452,OPPO,1107,12个月碎屏保A+（联通）,10262,35.00,12,0,0
453,努比亚,Z9 mini,12个月碎屏保A+（联通）,10262,35.00,12,0,0
454,努比亚,Z9 Max,12个月碎屏保A+（联通）,10262,35.00,12,0,0
455,努比亚,Z9,12个月碎屏保A+（联通）,10262,35.00,12,0,0
456,努比亚,Z9,12个月碎屏保A+（联通）,10262,35.00,12,0,0
457,努比亚,NX513J,12个月碎屏保A+（联通）,10262,35.00,12,0,0
458,酷派,锋尚MAX,12个月碎屏保A+（联通）,10262,35.00,12,0,0
459,酷派,A8,12个月碎屏保A+（联通）,10262,35.00,12,0,0
318,金立,M5 Plus,12个月碎屏保A+（联通）,10262,35.00,12,0,0
461,三星,S7,12个月碎屏保A+（联通）,10262,35.00,12,0,0
463,三星,N719,12个月碎屏保A+（联通）,10262,35.00,12,0,0
465,华为,荣耀x2,12个月碎屏保A+（联通）,10262,35.00,12,0,0
466,华为,荣耀6 plus,12个月碎屏保A+（联通）,10262,35.00,12,0,0
468,iPad,Ipad 6,12个月碎屏保A+（联通）,10262,35.00,12,0,0
470,ivvi,Ss1,12个月碎屏保A+（联通）,10262,35.00,12,0,0
471,美图,M4,12个月碎屏保A+（联通）,10262,35.00,12,0,0
474,小米,红米3,12个月碎屏保A+（联通）,10262,35.00,12,0,0
475,OPPO, R9,12个月碎屏保A+（联通）,10262,35.00,12,0,0
476,OPPO,R9 plus,12个月碎屏保A+（联通）,10262,35.00,12,0,0
477,三星,A7100,12个月碎屏保A+（联通）,10262,35.00,12,0,0
478,三星,A5100,12个月碎屏保A+（联通）,10262,35.00,12,0,0
479,苹果,iPhone SE,12个月碎屏保A+（联通）,10262,35.00,12,0,0
480,酷派,锋尚mini,12个月碎屏保A+（联通）,10262,35.00,12,0,0
481,酷派,锋尚 Pro2,12个月碎屏保A+（联通）,10262,35.00,12,0,0
482,努比亚,Z7 Max,12个月碎屏保A+（联通）,10262,35.00,12,0,0
484,OPPO,U3,12个月碎屏保A+（联通）,10262,35.00,12,0,0
486,康佳,E1,12个月碎屏保A+（联通）,10262,35.00,12,0,0
487,Vivo,Y37 A,12个月碎屏保A+（联通）,10262,35.00,12,0,0
491,HTC,728,12个月碎屏保A+（联通）,10262,35.00,12,0,0
492,朵唯,L7,12个月碎屏保A+（联通）,10262,35.00,12,0,0
493,小米,4S,12个月碎屏保A+（联通）,10262,35.00,12,0,0
494,奇酷,F4,12个月碎屏保A+（联通）,10262,35.00,12,0,0
495,金立,GN715,12个月碎屏保A+（联通）,10262,35.00,12,0,0
496,华为,P9,12个月碎屏保A+（联通）,10262,35.00,12,0,0
497,Vivo, V3 Max,12个月碎屏保A+（联通）,10262,35.00,12,0,0
498,Vivo,X6S Plus,12个月碎屏保A+（联通）,10262,35.00,12,0,0
